symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d
TRXUSDT,TRX,Etabli,8,0.3304,37088782.19019,1.133,63.371375940178055,-0.0003439227517423992,0.318764,0.2968885000000001,0.13138801566605648,0.05767214260747995,0.008105673971780187,0.005967453529121686,0.39542330024239486,0.2785916666666666,0.32758888888888893,resistance_test,0,1,baissier,365,0,0,30,,,45.0,73.0,100.0,78.5,43.5,76.18,False,False,,0,,,,66
CYBERUSDT,CYBER,Speculative,607,0.563,1657606.93817,7.034,60.06235391986898,0.0012016834945317023,0.52446,0.7009499999999997,0.5228956327378711,0.23174603174603178,0.10634920634920644,1.8375054004315643,0.6650064099106389,0.4902222222222222,0.6081944444444445,rsi_bearish_divergence,0,1,baissier,365,0,0,30,,,17.0,84.0,95.5,68.0,26.8,73.93,False,False,,0,,,,65
ASTERUSDT,ASTER,Etabli,49,0.684,9058285.98637,4.427,56.72244448476017,0.001956680457542063,0.6726399999999999,0.8007249999999994,0.3252267324597447,0.17460317460317448,0.09523809523809518,0.01233844893643472,0.6390360934561268,0.6096388888888891,0.7310277777777777,macd_bullish_cross,1,0,haussier,210,0,0,30,,,40.8,57.0,100.0,78.5,57.3,70.74,False,False,,0,,,,65
TONUSDT,TON,Etabli,32,1.342,5462241.09572,1.976,52.34592161450572,-0.002328223550424344,1.3063799999999999,1.5591600000000014,0.5636980784557634,0.1987991994663109,0.10540360240160115,0.03419586261107588,0.5506443921543501,1.2240555555555555,1.433361111111111,uptrend,1,0,haussier,365,0,0,30,,,45.0,57.0,95.5,78.5,56.4,69.64,False,False,,0,,,,64
SKYUSDT,SKY,Etabli,44,0.08075,1310937.83888,-0.074,50.6655105095824,-0.0006007229977454055,0.0768598,0.06471785,0.5083521098084908,0.14271665642286427,0.10069289226642829,0.018973511151318963,0.7118278881077849,0.06340277777777777,0.08306138888888889,macd_bearish_cross|uptrend,1,1,mixte,229,0,0,30,,,41.3,73.0,87.5,68.0,26.2,69.25,False,False,,0,,,,60
JSTUSDT,JST,Etabli,83,0.08364,1707267.425387,-3.026,61.48452449346161,-5.0276247629373744e-05,0.06904919999999999,0.04764105000000003,0.9535705864506346,0.17961042246395148,0.06017063313875172,0.024314758124742684,-0.013897785939092754,0.04150555555555555,0.08098694444444446,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,73.0,83.5,68.0,26.2,68.35,False,False,,0,,,,60
EURUSDT,EUR,Speculative,,1.1724,6178634.68834,0.026,53.82225720352535,-0.0005525219271842051,1.1636840000000002,1.1676044999999993,0.06624989089956518,0.04224760624895012,0.015286410213337806,0.0017311919604231908,0.32137909300432166,1.1489222222222222,1.1846638888888892,support_bounce|resistance_test|uptrend,2,1,haussier,365,0,0,30,,,17.0,57.0,100.0,78.5,51.1,67.79,False,False,,0,,,,63
TAOUSDT,TAO,Etabli,36,286.1,30909828.02932,5.572,60.41987547041449,5.156809821612109,279.90999999999997,272.42699999999985,0.9665610977940674,0.3103746397694524,0.17435158501440923,0.007319593507972162,0.5609801400975335,166.31944444444446,320.1111111111112,golden_cross|downtrend,1,1,mixte,365,0,0,30,,,45.0,73.0,73.0,78.5,43.1,67.63,False,False,,0,,,,62
SUNUSDT,SUN,Mid,130,0.01852,327869.81823,1.202,54.7462022817744,-4.7410701240834506e-05,0.0179418,0.019318949999999988,0.2768023068832937,0.18412526997840165,0.024749868351764175,0.025356464972854653,0.5014782163157483,0.01594277777777778,0.018707500000000002,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,100.0,47.0,56.4,67.18,False,False,,0,,,,65
ETHUSDT,ETH,Etabli,2,2313.43,202533283.91766,0.806,53.63058679783724,-10.464771723490138,2216.0814,2718.1836000000003,0.5025353675875014,0.18215801443332194,0.04364613476643238,0.006574409639797135,0.9432309541944998,1917.2766666666669,2349.6533333333336,uptrend,1,0,haussier,365,0,0,30,,,45.0,57.0,86.0,78.5,56.4,66.64,False,False,,0,🔥 Trending #9 sur CoinGecko,9,,62
EURIUSDT,EURI,Mid,431,1.1722,364107.93486,0.017,53.65733838053085,-0.0005768661145232265,1.1635959999999999,1.1673614999999997,0.0686414974137032,0.04216007390610567,0.015453094818174345,0.007049397800693658,0.31470929608605047,1.1486361111111114,1.1844638888888888,support_bounce|resistance_test|uptrend,2,1,haussier,365,0,0,30,,,31.0,57.0,100.0,47.0,51.1,66.63,False,False,,0,,,,63
LINKUSDT,LINK,Etabli,18,9.17,11555708.1295,0.88,49.56405626304147,-0.03428243261237336,9.1004,11.677100000000003,0.4874599154955094,0.16543730242360383,0.07560483870967742,0.005373256412496291,0.915155071994426,8.37361111111111,9.550277777777774,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,57.0,86.0,78.5,56.0,66.6,False,False,,0,🔥 Trending #11 sur CoinGecko,11,,62
KAITOUSDT,KAITO,Mid,270,0.4682,1444435.09447,-2.234,62.334476183377085,0.0045020798785396915,0.41236000000000006,0.5455185000000004,0.7654548566302751,0.2090884500946713,0.040147480540762,0.0030953739796468712,0.5402032816324968,0.30596944444444446,0.45095833333333335,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,57.0,89.5,68.0,63.7,66.31,False,False,,0,,,,65
ETCUSDT,ETC,Etabli,58,8.49,1662782.8855,0.712,50.886975658260646,-0.0006655804325524962,8.416799999999997,11.2403,0.5206476821786522,0.17659352142110765,0.11494252873563214,0.010293277769615534,0.835741926940579,8.014999999999999,9.071944444444446,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,57.0,87.5,68.0,56.0,66.23,False,False,,0,,,,63
XRPUSDT,XRP,Etabli,4,1.3919,46038443.34338,0.368,49.23210861359407,-0.004683297999632203,1.3914780000000004,1.7930324999999994,0.36081178766198246,0.23082768665695652,0.11854854030777028,0.0026965123473520285,0.9153482753954312,1.3098333333333332,1.5013583333333331,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,45.0,57.0,81.5,78.5,62.4,65.85,False,False,,0,,,,63
POLUSDT,POL,Etabli,65,0.0972,3004979.15493,0.83,61.88409493048902,0.0008073286933239427,0.09227399999999998,0.12154500000000006,0.5172413404806709,0.2830850131463628,0.1481156879929886,0.005342720347041442,0.6484697458254661,0.08707500000000003,0.10955555555555556,bull_flag,1,0,haussier,365,0,0,30,,,45.0,57.0,83.5,68.0,62.5,65.65,False,False,,0,,,,63
SHIBUSDT,SHIB,Etabli,30,6.26e-06,3099359.45564978,-0.318,56.94086070602021,9.903677839995917e-09,6.020200000000002e-06,7.411150000000001e-06,0.4293747486166261,0.24751066856330006,0.11095305832147928,0.007885267493934828,0.8081192282492423,5.554166666666667e-06,6.508333333333333e-06,,0,0,neutre,365,0,0,30,,,45.0,57.0,87.5,68.0,50,65.61,False,False,,0,,,,61
AUSDT,A,Mid,227,0.0901,887758.1627,2.039,56.83019123591146,0.00013474581358597238,0.081954,0.1452209999999999,0.5651481375308004,0.21560130010834225,0.04458598726114659,0.008664811910573505,0.7541237249220611,0.07494444444444444,0.09015833333333335,uptrend,1,0,haussier,341,0,0,30,,,30.3,57.0,92.0,57.5,56.4,65.43,False,False,,0,,,,63
LTCUSDT,LTC,Etabli,24,55.31,9205260.58862,-0.126,50.07247656830269,-0.07782248266450173,55.08420000000001,70.54005000000001,0.279263815054611,0.14609952925353056,0.06993947545393404,0.0029997092974027484,0.8835934759036648,52.08333333333334,57.332777777777764,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,92.0,78.5,26.2,65.4,False,False,,0,,,,56
NEXOUSDT,NEXO,Etabli,75,0.909,430962.97886,-0.11,54.289591119784795,-0.00018611856703818538,0.8934200000000001,0.9391599999999996,0.32444999238979383,0.16997518610421836,0.01939655172413795,0.004390627617063411,0.8647544164269416,0.7992222222222222,0.9220277777777777,,0,0,neutre,365,0,0,30,,,45.0,57.0,92.0,47.0,50,65.35,False,False,,0,,,,62
ASTRUSDT,ASTR,Mid,399,0.008032,111391.4009249,0.112,50.97527102444447,-3.6706306932923885e-05,0.007817940000000002,0.010485314999999995,0.5048742766255038,0.19173363949483357,0.07830080367393803,0.004699829110121905,0.6996574910893619,0.007124944444444446,0.008422972222222224,macd_bearish_cross|double_bottom_90d|bull_flag,2,1,haussier,365,0,0,30,,,31.0,57.0,100.0,47.0,38.4,65.31,False,False,,0,,,,60
BTCUSDT,BTC,Etabli,1,78569.77,482563332.8445501,0.419,61.726039043165336,-71.71734208804583,72660.16979999997,83712.31584999998,0.3616335290261788,0.16972831406960603,0.0014880504175730895,0.0033573095727388014,0.9999999999999998,65499.20138888889,77282.77416666667,resistance_test,0,1,baissier,365,0,0,30,,,45.0,57.0,86.0,78.5,43.5,65.3,False,False,,2,🔥 Trending #6 sur CoinGecko,6,,62
AEURUSDT,AEUR,Speculative,,1.1619,2697.84989,0.121,50.645144229303284,-0.0013632789859333583,1.1545319999999994,1.1593050000000005,0.06759723012841852,0.05023022185014637,0.027291753871912905,0.0014824514228260106,0.477961886393716,1.1405444444444441,1.1860555555555556,support_bounce,1,0,haussier,365,0,0,30,,,17.0,57.0,100.0,47.0,51.2,65.29,False,False,,0,,,,63
ARPAUSDT,ARPA,Speculative,,0.01,167928.930289,0.806,55.190321831623706,1.3420255944023452e-06,0.009605999999999998,0.012616749999999996,0.39061077110821063,0.22674933569530556,0.11514614703277229,0.004064589809067975,0.6488416468199258,0.009086944444444444,0.01075027777777778,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,95.5,47.0,56.4,64.41,False,False,,0,,,,64
BLURUSDT,BLUR,Mid,371,0.02701,1328317.253188,0.074,51.18699336552722,-0.000665616588939799,0.02301619999999999,0.03016200000000001,1.4601912391871472,0.2633637548891786,0.21875,1.1223355310886214,0.37317660839821076,0.018160833333333334,0.029594444444444454,uptrend,1,0,haussier,365,0,0,30,,,31.0,75.0,62.5,68.0,56.4,64.32,False,False,,0,,,,64
DOGEUSDT,DOGE,Etabli,10,0.10816,60655223.83822,-0.689,72.07428292938602,0.0012114762809934286,0.09570540000000001,0.12516255000000004,0.41694491903410186,0.19713616714697413,0.025846541786743494,0.004706554689083044,0.8063417348488112,0.08937611111111111,0.10498333333333333,,0,0,neutre,365,0,0,30,,,45.0,48.0,92.0,78.5,50,64.23,False,False,,0,🔥 Trending #13 sur CoinGecko,13,,56
RVNUSDT,RVN,Mid,306,0.00591,188395.7305,1.199,52.15308722188375,-1.3144804313756875e-05,0.005778,0.007107399999999999,0.4239837113459453,0.18807339449541288,0.09633027522935772,0.027686700843306773,0.765526446970702,0.005416388888888889,0.006306111111111112,doji_4h,0,0,neutre,365,0,0,30,,,31.0,57.0,92.0,47.0,50,63.99,False,False,,0,,,,62
COMPUSDT,COMP,Mid,175,23.01,680313.22091,-3.401,53.896747976113396,-0.2011573759443266,20.523600000000005,25.01065000000001,0.8230757923312187,0.20916905444126085,0.12428516965306906,0.005541312304470935,0.5599469254431765,16.552499999999995,24.02,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,31.0,57.0,85.0,57.5,62.4,63.92,False,False,,0,,,,64
VIRTUALUSDT,VIRTUAL,Mid,105,0.7445,7138476.78394,6.372,60.60110959883593,0.004249606519061295,0.6900580000000001,0.8309069999999998,0.7243535439809882,0.21388438007241842,0.07017105756024462,0.02224911035903991,0.8034860195457247,0.5873611111111113,0.7528444444444441,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,81.5,78.5,56.4,63.87,False,False,,0,,,,62
ALGOUSDT,ALGO,Etabli,67,0.1125,4324776.6681,3.878,54.941105861573675,-0.0002627417651653013,0.103118,0.12172400000000007,0.6294053240595271,0.2368421052631579,0.08603896103896103,0.014489918502284333,0.6590889144246131,0.08341388888888888,0.11605277777777778,macd_bearish_cross|double_bottom_90d,1,1,mixte,365,0,0,30,,,45.0,57.0,89.5,68.0,25.9,63.73,False,False,,0,,,,56
SNXUSDT,SNX,Mid,269,0.327,1491202.1274,6.169,61.534271349552306,0.0025940863766552875,0.29885999999999996,0.49397499999999994,0.5649055694611519,0.36279069767441857,0.23720930232558135,0.012914076196897125,0.6690269404608159,0.2785,0.35772222222222233,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,83.5,68.0,56.4,63.66,False,False,,0,,,,62
MORPHOUSDT,MORPHO,Etabli,63,1.975,906429.94467,0.356,60.2433342031875,-0.0015103024898490552,1.7653199999999996,1.5674299999999999,0.7474625919674884,0.2590725806451613,0.012993503248375714,0.0035316582483417435,0.5749639221737827,1.2454444444444446,1.9893888888888887,macd_bearish_cross|double_top_90d|uptrend|doji_4h,1,2,baissier,213,0,0,30,,,40.8,73.0,77.5,57.5,11.0,63.64,False,False,,0,,,,55
ONDOUSDT,ONDO,Etabli,57,0.2828,8551129.29854,5.365,64.32071227933272,0.0023431744454638285,0.2625200000000001,0.3888750000000001,0.5469427852641371,0.19290068124775903,0.039062500000000035,0.008099379591568518,0.8384416026704173,0.24405833333333338,0.2811055555555555,double_top_90d|downtrend,0,2,baissier,365,0,0,30,,,45.0,57.0,92.0,78.5,9.2,63.63,False,False,,0,,,,52
HOTUSDT,HOT,Mid,363,0.000431,144164.165063,0.937,51.80018064345415,-1.0394768190826135e-06,0.00042334,0.00048515500000000035,0.4990529868382988,0.21383647798742136,0.09853249475890986,0.004760013993879966,0.5724409264071583,0.00037502777777777773,0.0004577777777777778,macd_bearish_cross,0,1,baissier,365,0,0,30,,,31.0,57.0,100.0,47.0,19.9,63.39,False,False,,0,,,,56
PEOPLEUSDT,PEOPLE,Speculative,558,0.00794,828995.71317,1.795,57.834206455682356,-4.162240672484212e-06,0.007097399999999999,0.008831799999999997,0.9346242833086807,0.2072538860103628,0.0936073059360732,0.004464308576662594,0.695833746872933,0.006244444444444443,0.007927222222222217,double_bottom_90d,1,0,haussier,365,0,0,30,,,17.0,57.0,89.5,57.5,56.0,63.31,False,False,,0,,,,63
RIFUSDT,RIF,Mid,496,0.0474,958782.5322,-5.952,56.082984108034,0.00012797395223065238,0.04016399999999999,0.03831750000000001,0.9733399865381681,0.34004474272930646,0.13345521023766,0.01946055653236082,0.37685390453438805,0.03213333333333335,0.047266666666666665,downtrend,0,1,baissier,365,0,0,30,,,31.0,73.0,73.0,57.5,30.6,63.3,False,False,,0,,,,59
CELRUSDT,CELR,Speculative,,0.002762,444783.6130711,0.145,54.74695007848956,8.181659166593767e-07,0.0025971400000000004,0.0036086150000000008,0.6384113630084761,0.19094076655052275,0.05819924683327628,0.014010706700309503,0.6814018746617723,0.002360944444444445,0.002842333333333333,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,17.0,57.0,89.5,47.0,62.4,63.14,False,False,,0,,,,64
LUNAUSDT,LUNA,Mid,475,0.0738,5078272.802247,11.145,67.09549522156226,0.0013656915238220773,0.059666000000000004,0.07959500000000003,0.8076388069786804,0.21605839416058403,0.014725568942436462,0.10262687221984582,0.5661703147808638,0.054891666666666686,0.06862222222222222,uptrend,1,0,haussier,365,0,0,30,,,31.0,48.0,89.5,78.5,56.4,62.75,False,False,,0,,,,57
DUSKUSDT,DUSK,Mid,406,0.1303,837762.9316,-3.695,50.03271838030813,-0.0020733783278735615,0.12162799999999999,0.08639000000000002,1.0864624973102233,0.391808346213292,0.19531731361675914,0.0023247524599252006,0.3618785342502743,0.08281388888888888,0.1466833333333334,uptrend,1,0,haussier,365,0,0,30,,,31.0,73.0,62.5,57.5,56.4,62.67,False,False,,0,,,,63
RUNEUSDT,RUNE,Mid,192,0.509,1366871.1706,0.197,68.91624897515601,0.0030684315942633433,0.43174000000000007,0.5584000000000002,0.5755811263487234,0.1742919389978214,0.003913894324853232,0.01425125383402385,0.8828626568650267,0.3857777777777778,0.48461111111111127,double_bottom_90d,1,0,haussier,365,0,0,30,,,31.0,48.0,92.0,68.0,56.0,62.66,False,False,,0,,,,58
TLMUSDT,TLM,Speculative,,0.00186,79160.583126,1.639,57.90064196014008,-5.744472981791257e-07,0.0017286400000000005,0.00219333,0.5256203160509085,0.16177255739455423,0.01845991561181428,0.0034023135351586783,0.6727306681934412,0.0015826944444444445,0.0019336944444444443,macd_bearish_cross|double_bottom_90d,1,1,mixte,365,0,0,30,,,17.0,57.0,100.0,47.0,25.9,62.65,False,False,,0,,,,57
VANAUSDT,VANA,Speculative,502,1.516,5458836.70151,2.294,60.602352965584515,0.006989253002880891,1.3629800000000003,2.080869999999999,0.5857195477388986,0.3338945005611672,0.14927048260381595,0.08862197687066126,0.6582859302732882,1.2551666666666663,1.708833333333333,,0,0,neutre,365,0,0,30,,,17.0,57.0,83.5,78.5,50,62.48,False,False,,0,,,,60
WCTUSDT,WCT,Speculative,,0.0631,485233.95456,0.478,53.34742194751006,5.0185026592208803e-05,0.059691999999999995,0.08381800000000002,0.9044917797855253,0.22172619047619044,0.08840579710144938,0.0011753179022171729,0.6073675326759739,0.05488055555555557,0.0662,double_bottom_90d,1,0,haussier,365,0,0,30,,,17.0,57.0,89.5,47.0,56.0,62.47,False,False,,0,,,,63
KNCUSDT,KNC,Speculative,661,0.1897,13130379.30701,36.181,77.74044453600379,0.0038801999299825068,0.14060400000000003,0.20475299999999994,0.9864507050503164,0.3093126385809313,0.0,1.985979087528822,0.5224877914960014,0.1292944444444445,0.16130833333333336,downtrend,0,1,baissier,365,0,0,30,,,17.0,66.0,77.5,78.5,30.6,62.21,False,False,,0,,,,47
ZRXUSDT,ZRX,Mid,310,0.11,180877.7755,0.917,50.32228474143471,-0.0006002322124082327,0.106842,0.13404850000000004,0.5555887799131412,0.16206896551724145,0.06063193851409048,0.006168267016342831,0.7934364031426605,0.09943888888888892,0.11511111111111111,macd_bearish_cross|double_bottom_90d|uptrend,2,1,haussier,365,0,0,30,,,31.0,57.0,92.0,47.0,32.2,62.15,False,False,,0,,,,58
OPENUSDT,OPEN,Mid,465,0.2494,4898741.55292,2.381,60.650583442701155,-0.00028478734083878243,0.19424799999999998,0.2056435000000001,0.9712465114685226,0.2488088935944945,0.09732272069464537,0.014454531499985284,0.43237011796184915,0.14577222222222222,0.23869722222222223,macd_bearish_cross|uptrend,1,1,mixte,238,0,0,30,,,27.5,57.0,89.5,68.0,26.2,62.08,False,False,,0,,,,56
ACMUSDT,ACM,Speculative,,0.426,325602.3166,0.948,49.378857906365994,-0.0019139665425773906,0.42016000000000003,0.5026200000000002,0.38221688588898095,0.16101694915254228,0.09957627118644065,0.01878515928466502,0.6991620825604965,0.4025833333333333,0.46661111111111114,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,57.0,100.0,47.0,19.9,62.03,False,False,,0,,,,56
ARBUSDT,ARB,Etabli,80,0.1214,3139590.19011,-1.78,51.56904558317731,-0.0016064498688716424,0.10968000000000001,0.1730055000000001,0.7019731194809312,0.3226053639846743,0.07996953541507994,0.028018192577792343,0.768315337646517,0.09207499999999996,0.1285972222222222,bull_flag|uptrend,2,0,haussier,365,0,0,30,,,45.0,57.0,69.5,68.0,68.9,61.9,False,False,,0,,,,63
1MBABYDOGEUSDT,1MBABYDOGE,Speculative,,0.0004168,442948.0807699,0.847,51.924203584775086,-9.454850849085938e-07,0.00040799200000000003,0.0005849700000000002,0.5929816617170257,0.22949444094818544,0.12607509964338157,0.010951213727280439,0.8278490465608467,0.00037108333333333335,0.0004424777777777778,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,87.5,47.0,56.4,61.89,False,False,,0,,,,63
LAYERUSDT,LAYER,Speculative,,0.0856,324506.254079,3.133,52.37963409288766,-0.0001806360008389414,0.08294800000000001,0.14831599999999992,0.5945277961635383,0.24291497975708495,0.1366396761133603,0.013187053205910078,0.7502819685369754,0.07793333333333334,0.09490000000000001,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,87.5,47.0,56.4,61.89,False,False,,0,,,,63
STGUSDT,STG,Speculative,,0.2183,238327.00515,0.553,52.739294832041,0.0010244844595344153,0.21606600000000006,0.159202,0.8815883471814786,0.2895457033388068,0.19646148175451525,0.004397257563781417,0.38233374760652555,0.13911944444444443,0.24403055555555556,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,17.0,73.0,73.0,47.0,37.9,61.86,False,False,,0,,,,61
FILUSDT,FIL,Etabli,82,0.929,3101078.77427,1.088,52.2400342632361,-0.0019816932486080956,0.89972,1.2680799999999999,0.5956370945664925,0.25,0.1310861423220974,0.004367430732528208,0.7570018553572798,0.8378055555555558,1.0188333333333333,,0,0,neutre,365,0,0,30,,,45.0,57.0,75.5,68.0,50,61.83,False,False,,0,,,,59
TURBOUSDT,TURBO,Mid,340,0.001201,1319970.517234,5.443,57.83214692233381,3.380943768504534e-08,0.00108442,0.0015303900000000004,0.8928093489193155,0.28058727569331166,0.06431372549019611,0.02508224065028329,0.6092018898326272,0.0009380000000000001,0.001226611111111111,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,77.5,68.0,56.4,61.77,False,False,,0,,,,61
WBTCUSDT,WBTC,Speculative,,78389.17,3107239.2803303,0.512,61.96829312004587,-69.47718634300895,72499.88639999999,83564.25389999995,0.36039503582853516,0.1696855036965526,0.0009750759822637715,0.0006477182401027483,0.9998302760804358,65330.338055555556,77085.75083333334,resistance_test,0,1,baissier,365,0,0,30,,,17.0,57.0,86.0,68.0,43.5,61.75,False,False,,0,,,,59
LUNCUSDT,LUNC,Mid,104,9.006e-05,30843261.17725879,28.437,80.9224851155066,3.7849439778285885e-06,4.57978e-05,4.0806250000000026e-05,1.391113128124884,0.20720123702231064,0.012741652021089584,0.34672491709796854,0.4369675721042247,3.425972222222223e-05,5.8075e-05,,0,0,neutre,365,0,0,30,,,31.0,55.0,79.0,78.5,50,61.61,False,False,,4,🔥 Trending #4 sur CoinGecko,4,,54
PENGUUSDT,PENGU,Etabli,86,0.00984,19581925.564543,-0.243,67.45496227442163,0.00011843890611243986,0.007505479999999998,0.010252905000000001,0.9896458111489295,0.22163852407754847,0.0468583599574015,0.028293884961189862,0.739495216748258,0.0062169999999999994,0.008909472222222221,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,48.0,81.5,78.5,56.0,61.54,False,False,,6,🔥 Trending #2 sur CoinGecko,2,,65
HOLOUSDT,HOLO,Speculative,557,0.0628,432697.12425,1.618,54.89138961134893,1.7117132141727985e-05,0.058596,0.07648150000000008,0.8933701747641276,0.21633888048411506,0.04992435703479593,0.010733044721336743,0.6465029261408278,0.053077777777777786,0.06677500000000003,,0,0,neutre,235,0,0,30,,,13.4,57.0,89.5,47.0,50,61.51,False,False,,0,,,,61
ATMUSDT,ATM,Speculative,,1.104,321716.57569,1.845,49.64577974988777,-0.004492577878072294,1.08538,1.0568100000000002,0.5140694656543122,0.35413929040735875,0.2739816031537451,0.0028044466581335125,0.14730370835811965,0.9436666666666665,1.4391944444444442,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,73.0,77.5,47.0,19.9,61.41,False,False,,0,,,,57
WBETHUSDT,WBETH,Speculative,,2531.36,223367.360094,0.741,53.67124063531595,-11.763155055330259,2424.7866,2955.01485,0.4959745692498723,0.18314802289711152,0.043469395461239416,0.001888859303688963,0.9440982149134768,2089.4983333333334,2572.018611111112,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,86.0,47.0,56.4,61.41,False,False,,0,,,,62
LPTUSDT,LPT,Mid,281,2.167,831709.41574,2.556,52.929566506229186,0.0039155258104943465,2.1392399999999996,3.133904999999999,0.5608152595973868,0.24271109428246876,0.18137069291934876,0.010979477226164337,0.7981352892990204,2.0391111111111107,2.504972222222223,double_top_90d|support_bounce,1,1,mixte,365,0,0,30,,,31.0,57.0,87.5,57.5,29.9,61.32,False,False,,0,,,,56
SKLUSDT,SKL,Speculative,532,0.00689,981091.34295,3.144,51.70649949865963,-4.013653305722726e-05,0.0066208,0.010241450000000001,0.8187548782907983,0.22523744911804613,0.10981912144702842,0.01850713856369533,0.687837526189771,0.00608138888888889,0.007503055555555556,doji_4h,0,0,neutre,365,0,0,30,,,17.0,57.0,85.0,57.5,50,61.27,False,False,,0,,,,61
HEIUSDT,HEI,Speculative,,0.0829,152948.57131,1.968,49.662591380358975,-0.0002951978204206858,0.08297799999999998,0.13146499999999992,0.5541513896290479,0.3126815101645693,0.19554695062923533,0.0019690114861110686,0.6710051873887465,0.07505833333333332,0.09316666666666668,morning_star_4h,1,0,haussier,365,0,0,30,,,17.0,57.0,83.5,47.0,62.5,61.26,False,False,,0,,,,63
LSKUSDT,LSK,Speculative,695,0.128,23869.9836,1.587,49.90213943969389,-0.0003194183429669115,0.1278,0.17090999999999998,0.489648374455513,0.2185430463576159,0.15231788079470193,0.0001548540101142682,0.7824843436246259,0.12133333333333335,0.14391666666666664,,0,0,neutre,365,0,0,30,,,17.0,57.0,87.5,47.0,50,61.22,False,False,,0,,,,61
BELUSDT,BEL,Speculative,,0.1054,221315.59846,0.477,49.556028432054276,-0.0009635135003901048,0.10269999999999996,0.13431999999999997,0.8067163367877871,0.23278116826503925,0.16006339144215537,0.003399522246109423,0.6196134985270416,0.09216944444444447,0.11464166666666666,bullish_engulfing_4h,1,0,haussier,365,0,0,30,,,17.0,57.0,85.0,47.0,57.5,61.21,False,False,,0,,,,62
SOPHUSDT,SOPH,Speculative,720,0.00882,99507.53591,1.147,51.999177527557954,-8.513035652775076e-06,0.008707800000000002,0.01335989999999999,0.4920336792201777,0.23076923076923078,0.1595441595441595,0.011558088121600148,0.6976316770758164,0.008240277777777777,0.010248055555555557,macd_bearish_cross|uptrend,1,1,mixte,341,0,0,30,,,16.3,57.0,95.5,47.0,26.2,61.21,False,False,,0,,,,57
FLOKIUSDT,FLOKI,Mid,145,3.233e-05,1676895.37802422,0.217,56.12126146279425,-7.147888626726593e-08,2.9890999999999992e-05,4.190065000000001e-05,0.7337604287209493,0.24495021337126602,0.08079658605974395,0.004050879580102211,0.7889323594640663,2.714638888888888e-05,3.3339999999999996e-05,macd_bearish_cross|double_bottom_90d|bull_flag,2,1,haussier,365,0,0,30,,,31.0,57.0,81.5,68.0,38.4,61.16,False,False,,0,,,,57
ARUSDT,AR,Mid,237,2.09,4543310.9727,8.29,60.350764320273974,0.0029058987366722897,1.8378000000000005,2.9973499999999986,0.9072627844859494,0.388,0.16400000000000006,0.03748409281489418,0.6124950628715381,1.6094444444444438,2.1505555555555547,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,57.0,73.0,68.0,63.7,61.11,False,False,,0,,,,62
FORMUSDT,FORM,Mid,282,0.2803,2710041.31537,9.109,59.80411730698882,0.0015751764630562437,0.24721000000000004,0.33893900000000005,0.9712037375007117,0.38904193449647995,0.14294459749005192,0.005706591196591755,0.45832896887294056,0.19893055555555558,0.29334166666666667,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,57.0,73.0,68.0,63.7,61.11,False,False,,0,,,,62
PROVEUSDT,PROVE,Mid,490,0.2487,243650.3586,1.676,54.82410025752265,0.0008918182673537522,0.2446119999999999,0.3947220000000001,0.5213583008397801,0.40521064301552107,0.3040465631929047,0.12681415599404522,0.6371713944787275,0.22402500000000003,0.3314111111111111,support_bounce|morning_star_4h,2,0,haussier,272,0,0,30,,,28.5,57.0,79.0,47.0,63.8,61.08,False,False,,0,,,,63
