symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d,explosion_score,explosion_label
ARKUSDT,ARK,Speculative,763,0.115,574379.6036,3.791,74.19118685909645,0.0027350577390677336,0.09945999999999998,0.14446099999999998,0.5546307948292898,0.4518187619655392,0.26611359285258457,6.136723205743401,0.665985440673807,0.09119722222222224,0.13338333333333335,downtrend|doji_4h,0,1,baissier,365,0,0,30,,,17.0,75.0,83.5,57.5,31.2,67,32.04,25,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.1 vs médiane,,6.14,67,2,,RSI 74 (surachat),22886095,22886120,198765824.0,198766612.0,,100.0,,,,13,🔥 Fort
STEEMUSDT,STEEM,Speculative,730,0.045,521435.0761,0.469,71.10876704354507,0.0010342987146908067,0.038751999999999995,0.05010045000000002,0.5424617263309921,0.34593679458239274,0.1512415349887133,2.9916800866299362,0.6937924054306756,0.03586,0.04753083333333333,,0,0,neutre,365,0,0,30,,,17.0,75.0,83.5,57.5,50,67,33.17,25,🟢 Surperforme BTC,False,False,,0,,,,67,0,,,25103174,25103543,556527182.259,556537414.77,,100.0,,,,12,🔥 Fort
WINUSDT,WIN,Speculative,603,3.452e-05,118136.28386893,1.44,64.17644605071575,4.29476938858162e-08,2.7625799999999992e-05,2.221154999999999e-05,0.8165726949023208,0.1614349775784753,0.017969195664574986,0.4669010557832498,0.39709029946635094,1.7961666666666664e-05,3.2436111111111115e-05,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,17.0,73.0,89.5,47.0,53.1,67,32.63,25,🟢 Surperforme BTC,False,False,,0,,,,67,4,⚠️ Surveiller,Volume ×0.5 (épuisement)|Près du plus haut 90j (résistance),34186614,34186615,993701854154.286,993701859243.3864,,100.0,,,,12,🔥 Fort
IQUSDT,IQ,Speculative,872,0.000697,93153.767905,2.651,57.77857882918409,1.0017289202590823e-05,0.0006857999999999998,0.0009516549999999998,0.4696718532974342,0.4291187739463602,0.3362068965517241,1.488730726578703,0.6503628455586622,0.0006327500000000001,0.0009031666666666667,support_bounce,1,0,haussier,365,0,0,30,,,17.0,75.0,79.0,47.0,56.5,67,32.45,25,🟢 Surperforme BTC,False,False,,0,,,,67,0,,,18810268,18810268,27071826122.928997,27071826122.92899,60000000000.0,100.0,,,,13,🔥 Fort
PUMPUSDT,PUMP,Etabli,48,0.004868,54358234.718125,0.975,72.83565527305473,0.00013867420545933063,0.0025431000000000004,0.001970955,1.438986947232524,0.34514721919302066,0.07021235890568206,1.7324167313817607,0.3252765491713427,0.0013758055555555557,0.0035740555555555556,uptrend,1,0,haussier,351,0,0,30,,,44.6,91.0,67.0,78.5,53.1,66,54.74,24,🟢 Surperforme BTC,False,False,,0,🔥 Trending #12 sur CoinGecko,12,,66,2,,RSI 73 (surachat),1913901463,4034647954,397193309311.5092,837313311900.3536,1000000000000.0,47.4,365652078,$366M,26.61,8,⚡ Modéré
NEARUSDT,NEAR,Etabli,40,1.92,28944273.8473,4.689,58.8618362688967,0.031521294150684345,1.7867399999999998,1.6269550000000004,0.6861445325793366,0.43627973020944266,0.3173588924387647,0.7763701891231305,0.41009196576481716,1.6289166666666668,2.331444444444445,uptrend,1,0,haussier,365,0,0,30,,,45.0,82.0,68.5,78.5,53.1,66,54.01,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,2501562330,2501562330,1304709491.0,1304736972.0,,100.0,115839504,$116M,21.51,8,⚡ Modéré
XLMUSDT,XLM,Etabli,20,0.1878,14006034.916,4.682,57.75903365875279,0.0026782266528791116,0.17657799999999998,0.17388299999999993,0.6556490772014828,0.40400153905348213,0.2770296267795306,0.8074828044256732,0.5043772234060668,0.1619972222222222,0.2250666666666667,,0,0,neutre,365,0,0,30,,,45.0,82.0,73.0,78.5,50,66,54.1,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,6502888208,9395532797,34607513703.22472,50001786839.91247,,69.2,,,,8,⚡ Modéré
CAKEUSDT,CAKE,Etabli,98,1.76,1930467.47822,2.984,72.54003346854739,0.01961788182376932,1.4735800000000001,1.4219599999999992,0.4695598397964216,0.22414943295530357,0.0028344671201814713,0.7135243719772287,0.6611744895826213,1.286916666666667,1.59625,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,100.0,68.0,53.1,66,53.98,24,🟢 Surperforme BTC,False,False,,0,,,,66,4,⚠️ Surveiller,RSI 73 (surachat)|Près du plus haut 90j (résistance),564983737,585563514,321182310.6107129,332881515.372952,400000000.0,96.5,1909730236,$1.9B,,7,⚡ Modéré
PYTHUSDT,PYTH,Mid,117,0.05058,144095300.04059,3.754,68.00663958349894,0.0010232767217753444,0.04411800000000001,0.04413030000000002,0.6779331009807676,0.2665094339622642,0.029721955896452594,68.73074655174003,0.5215059475797359,0.033441666666666654,0.049602499999999994,downtrend,0,1,baissier,365,0,0,30,,,31.0,75.0,77.5,78.5,31.2,66,42.88,24,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×68.7 vs médiane,,68.73,66,2,,Près du plus haut 90j (résistance),396331747,503280886,7874961237.603476,10000000000.0,10000000000.0,78.7,,,,7,⚡ Modéré
INJUSDT,INJ,Mid,102,5.517,9449141.67938,3.879,64.71594964620354,0.1436744675502596,4.86722,4.204805000000001,0.8365636290200182,0.41602288984263236,0.21030042918454944,1.2702051833656822,0.5079029478577642,4.344027777777778,5.955111111111109,double_bottom_90d|downtrend,1,1,mixte,365,0,0,30,,,31.0,91.0,73.0,78.5,36.0,66,44.82,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,551299871,551299871,100000000.0,100000000.0,,100.0,5375189,$5M,-0.64,11,🔥 Fort
ETHFIUSDT,ETHFI,Mid,101,0.5734,3731736.52239,1.523,63.13887948048626,0.006662840689505754,0.447226,0.4371614999999999,1.0614292886131385,0.2564766839378239,0.07036316472114136,0.8233568112718987,0.41409542971183483,0.31208333333333327,0.524788888888889,golden_cross|doji_4h,1,0,haussier,365,0,0,30,,,31.0,82.0,67.0,68.0,54.3,66,43.64,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,554503426,554503426,965350000.0,965350000.0,1000000000.0,100.0,4486996413,$4.5B,10.15,10,🔥 Fort
STRKUSDT,STRK,Mid,179,0.027,1633718.2031699,8.043,54.048970478544824,0.00044517337005226806,0.026751200000000003,0.035405299999999994,0.8935469840477291,0.41484374999999996,0.2971354166666666,1.2315400154396883,0.5966871893387986,0.02384027777777778,0.035891666666666676,support_bounce|uptrend,2,0,haussier,365,0,0,30,,,31.0,75.0,73.0,68.0,59.6,66,43.47,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,188322231,269977405,6975481203.348971,10000000000.0,10000000000.0,69.8,165358756,$165M,3.61,16,🔥 Fort
CFXUSDT,CFX,Mid,151,0.04834,1196960.23331,1.854,59.670126387306475,0.0005786625355083828,0.04380039999999999,0.05125319999999998,0.6713619341803377,0.2841828098551816,0.0927214594696258,1.0814142945064236,0.577762589886224,0.04082611111111111,0.05018111111111109,uptrend,1,0,haussier,365,0,0,30,,,31.0,75.0,77.5,68.0,53.1,66,43.35,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,252719903,252721025,5234898600.02,5234932257.1,,100.0,,,,12,🔥 Fort
TURBOUSDT,TURBO,Mid,349,0.001006,637544.346741,3.818,62.12565978494196,1.9000305473883867e-05,0.0008417799999999999,0.00098929,0.9139642437785603,0.3002780352177943,0.06672845227062095,1.0555445010973121,0.6204165521243479,0.0007765555555555556,0.0010054999999999999,uptrend,1,0,haussier,365,0,0,30,,,31.0,75.0,77.5,57.5,53.1,66,42.51,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,69546768,69546768,69000000000.0,69000000000.0,69000000000.0,100.0,,,,9,🔥 Fort
QTUMUSDT,QTUM,Mid,287,0.863,473918.8957,1.769,67.1556305656811,0.016962785985165728,0.7036600000000002,0.8227299999999995,0.6294008479685045,0.27293577981651373,0.0379464285714286,2.490633242007304,0.668226249812043,0.647638888888889,0.8316388888888889,,0,0,neutre,365,0,0,30,,,31.0,75.0,77.5,47.0,50,66,41.49,24,🟢 Surperforme BTC,False,False,,0,,,,66,2,,Près du plus haut 90j (résistance),91342461,92829508,106095186.75,107822406.0,,98.4,,,,7,⚡ Modéré
1INCHUSDT,1INCH,Mid,227,0.0909,352756.27994,2.48,61.445087158311516,0.00024374525719201082,0.08207200000000002,0.08683050000000005,0.43328972222158957,0.24482758620689657,0.047219307450157295,0.7581150689714357,0.7402896076927769,0.06881388888888891,0.08811944444444447,double_bottom_90d|uptrend|doji_4h,2,0,haussier,365,0,0,30,,,31.0,66.0,92.0,47.0,57.9,66,41.75,24,🟢 Surperforme BTC,False,False,,0,,,,66,2,,Près du plus haut 90j (résistance),127856827,136446210,1405573965.7275033,1499999999.997,1500000000.0,93.7,3254124,$3M,8.81,7,⚡ Modéré
REQUSDT,REQ,Mid,490,0.0572,248598.882,-1.379,60.91604046854632,0.0006705603858627697,0.052744,0.06248900000000002,0.46517539068699204,0.27123695976155,0.14456035767511186,1.274836098481529,0.413232795269293,0.05030833333333333,0.06274722222222222,,0,0,neutre,365,0,0,30,,,31.0,75.0,83.5,47.0,50,66,41.85,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,45722126,57356288,796694831.4790833,999416740.9347086,1000000000.0,79.7,,,,12,🔥 Fort
NVDABUSDT,NVDAB,Speculative,,227.72,8887650.72643,8.103,61.64007192588338,-0.44153658360765746,212.1442,,0.3913340456522928,0.09774613353451536,0.0,3.6571488272422394,,194.56225806451613,223.5561290322581,rsi_bearish_divergence|squeeze_breakout|uptrend,2,1,haussier,78,0,0,30,,,9.1,72.0,90.0,78.5,35.2,66,28.65,24,🟢 Surperforme BTC,False,False,,0,,,,66,5,⚠️ Surveiller,Près du plus haut 90j (résistance)|Divergence RSI baissière,,,,,,,,,,11,🔥 Fort
1000SATSUSDT,1000SATS,Speculative,,1.158e-05,575705.17778417,-0.344,55.075862080084846,4.341185489223718e-08,1.0226399999999997e-05,1.1378050000000007e-05,0.9884169105873776,0.24811399832355396,0.10240496508921651,1.1120516635807005,0.3928846728226236,9.06027777777778e-06,1.1661111111111113e-05,,0,0,neutre,365,0,0,30,,,17.0,75.0,85.0,57.5,50,66,33.26,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,,,,,,,,,,12,🔥 Fort
DIAUSDT,DIA,Speculative,908,0.1451,505693.03417,0.904,64.42847861866547,0.0010160488601856643,0.11826400000000001,0.15660350000000003,1.0318033831035793,0.41464855286473723,0.14235085646780868,1.5072101920319831,0.3429378702227788,0.10123055555555555,0.14857777777777775,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,17.0,84.0,62.5,57.5,53.1,66,33.17,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,17387625,24527294,119676104.0,168817248.0,200000000.0,70.9,,,,18,🔥 Fort
CETUSUSDT,CETUS,Speculative,746,0.02509,445252.648892,6.404,63.941285623058114,0.00019741104880456324,0.019764199999999996,0.020832000000000007,0.747528858413773,0.28913601368691194,0.07957462412907952,1.4995237444179748,0.6681818110182867,0.017128333333333336,0.023642777777777776,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,17.0,75.0,77.5,47.0,53.1,66,32.15,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,24110936,25092829,960869565.0,1000000000.0,1000000000.0,96.1,25232879,$25M,,11,🔥 Fort
DOLOUSDT,DOLO,Speculative,,0.02537,290104.271652,5.008,57.60775254479462,9.16342823453956e-05,0.022715199999999994,0.02925629999999997,0.8873296618406096,0.3293846660085555,0.16288252714708784,1.249245796329313,0.4688069020056492,0.021311666666666663,0.027455,double_bottom_90d|morning_star_4h,2,0,haussier,365,0,0,30,,,17.0,75.0,73.0,47.0,56.9,66,32.12,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,,,,,,,330511911,$331M,59.43,15,🔥 Fort
ILVUSDT,ILV,Speculative,702,3.22,206206.09194,0.625,54.38136680240414,0.015103773528955089,3.0185999999999984,3.694099999999998,0.7040905487135517,0.33007334963325174,0.21271393643031777,1.0098359680379303,0.6346041497946562,2.836944444444445,3.6077777777777778,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,17.0,75.0,73.0,47.0,57.9,66,32.17,24,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,26754892,30988850,8285749.686320804,9596968.463495776,,86.3,,,,17,🔥 Fort
POLUSDT,POL,Etabli,68,0.10801,12945800.244544,-0.881,67.82377676296105,0.0033539353022587984,0.08187479999999998,0.08876964999999998,0.8659653094258078,0.2717321997874602,0.11823745410036722,2.3602342189773204,0.43158448497709107,0.07142166666666666,0.0962175,,0,0,neutre,365,0,0,30,,,45.0,75.0,73.0,78.5,50,65,53.26,23,🟢 Surperforme BTC,False,False,,0,,,,65,0,,,1155917788,1155917788,10703646111.07443,10703646111.07443,,100.0,2903888776,$2.9B,8.32,8,⚡ Modéré
QNTUSDT,QNT,Etabli,73,63.18,486978.04024,2.849,55.64064804889182,0.6464397143380607,62.002399999999994,68.33149999999996,0.4747859334198179,0.24919398173025253,0.14938205265986026,0.5844280963218204,0.5257237360036872,58.42138888888888,71.44444444444444,,0,0,neutre,365,0,0,30,,,45.0,66.0,95.5,47.0,50,65,51.01,23,🟢 Surperforme BTC,False,False,,0,,,,65,2,,Volume ×0.6 (épuisement),921046783,925373120,14544176.164081175,14612493.0,14612493.0,99.5,,,,11,🔥 Fort
SPKUSDT,SPK,Mid,388,0.01935,5141823.599011,5.611,60.504204731765235,0.0005714730417976935,0.016346060000000003,0.021998295000000005,1.3351995939260335,0.44670008354218876,0.1901420217209691,3.4092772953745123,0.3787984660022025,0.014593222222222221,0.02122788888888889,downtrend,0,1,baissier,365,0,0,30,,,31.0,84.0,62.5,78.5,31.2,65,43.06,23,🟢 Surperforme BTC,False,False,,0,,,,65,0,,,60865615,193331378,3148253304.0206785,10000000000.0,10000000000.0,31.5,4668898573,$4.7B,-0.56,14,🔥 Fort
NEOUSDT,NEO,Mid,198,2.252,1252495.69481,0.626,68.96461376350517,0.05808767951280513,1.9207799999999997,2.443155,0.6751831572351742,0.392005867253392,0.17418408507517422,2.359924498685868,0.763663865741168,1.7594166666666669,2.3778333333333332,uptrend,1,0,haussier,365,0,0,30,,,31.0,75.0,65.0,68.0,53.1,65,42.6,23,🟢 Surperforme BTC,False,False,,0,,,,65,0,,,158728337,225050811,70530000.0,100000000.0,,70.5,,,,11,🔥 Fort
APEUSDT,APE,Mid,210,0.1434,799848.067545,2.869,58.18920224434558,0.0020822141955477,0.13981999999999997,0.12643650000000012,0.6071899940489519,0.2682926829268293,0.14693634741225461,0.7352909918500963,0.20971664168792714,0.12308333333333328,0.15513333333333335,,0,0,neutre,365,0,0,30,,,31.0,82.0,67.0,57.5,50,65,42.54,23,🟢 Surperforme BTC,False,False,,0,,,,65,0,,,143546147,143546147,1000000000.0,1000000000.0,1000000000.0,100.0,,,,9,🔥 Fort
ORCAUSDT,ORCA,Mid,316,1.3,414372.40814,5.434,66.11397802773527,0.026116536532020326,1.1478800000000005,1.1349749999999998,0.5794534543149632,0.23314829500396506,0.0038255547054322062,0.6865448142539773,0.5228846216558922,1.03175,1.2822500000000003,,0,0,neutre,365,0,0,30,,,31.0,73.0,100.0,47.0,50,65,42.6,23,🟢 Surperforme BTC,False,False,,0,,,,65,2,,Près du plus haut 90j (résistance),79057978,97523548,60798773.083818,74999541.420957,100000000.0,81.1,266376855,$266M,5.43,8,⚡ Modéré
AWEUSDT,AWE,Mid,236,0.0625,93908.41806,2.745,53.83723737173833,-0.00012771564199033983,0.05957059999999999,0.05689665000000002,0.5248649002881841,0.24041297935103248,0.07787610619469017,0.2995569964592028,0.17230328789614904,0.05247416666666667,0.06490055555555554,macd_bearish_cross|double_bottom_90d|uptrend,2,1,haussier,365,0,0,30,,,31.0,73.0,94.0,47.0,40.7,65,41.68,23,🟢 Surperforme BTC,False,False,,0,,,,65,5,⚠️ Surveiller,Volume ×0.3 (épuisement)|MACD cross baissier,121393115,121393115,1942420282.5203903,1942420282.5203903,2000000000.0,100.0,,,,11,🔥 Fort
GOOGLBUSDT,GOOGLB,Speculative,728,341.17,6513483.39584,-0.158,42.062921714037124,-0.3084134638273035,348.1284000000001,,0.332019551641676,0.14247347925339066,0.10096432523581175,4.799951482355507,,328.19100000000003,367.131,bullish_engulfing_4h,1,0,haussier,52,0,0,30,,,8.4,63.0,85.5,78.5,54.6,65,27.98,23,🟢 Surperforme BTC,False,False,,0,,,,65,1,,,25237219,25268736,74019.2636244,74111.6990695,,99.9,,,,17,🔥 Fort
ANIMEUSDT,ANIME,Speculative,,0.00271,182122.668405,3.435,56.070010657676214,2.6284534631357907e-05,0.0025906,0.0038716999999999983,0.5723517907998574,0.4075,0.32249999999999995,1.0326952296360858,0.662102471097326,0.0024130555555555554,0.003325,doji_4h,0,0,neutre,365,0,0,30,,,17.0,75.0,79.0,47.0,50,65,32.06,23,🟢 Surperforme BTC,False,False,,0,,,,65,0,,,,,,,,,,,,13,🔥 Fort
CTKUSDT,CTK,Speculative,858,0.1186,129686.51126,3.4,59.354375372401826,0.0005669824742826476,0.10541200000000005,0.15017149999999993,0.6944333817636679,0.42078255291853756,0.23925593329057096,1.3035766166499692,0.5931176725299229,0.09869166666666668,0.13482222222222218,uptrend,1,0,haussier,365,0,0,30,,,17.0,75.0,73.0,47.0,53.1,65,31.88,23,🟢 Surperforme BTC,False,False,,0,,,,65,0,,,19344058,19344531,163164137.0,163169184.0,,100.0,,,,16,🔥 Fort
AVAXUSDT,AVAX,Etabli,30,7.521,13816782.31873,3.853,63.812613982909916,0.08420731985344568,6.662919999999998,8.145934999999998,0.5687943896410634,0.34364911499499057,0.1627518646331961,0.7586429459337266,0.6844705944807997,6.192555555555555,7.7414444444444435,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,45.0,66.0,83.5,78.5,53.1,64,52.99,22,🟢 Surperforme BTC,False,False,,0,,,,64,0,,,3249782612,3488143830,431771961.1772119,463441061.1772119,720000000.0,93.2,129876126,$130M,3.49,10,🔥 Fort
XPLUSDT,XPL,Mid,153,0.08873,15465556.873195,4.709,53.596661247955446,0.00107566231447777,0.08318920000000002,0.09436084999999995,0.9454599110769828,0.34893617021276596,0.21197870452528833,1.4427309733342935,0.4490070456621835,0.07175722222222222,0.10481222222222224,,0,0,neutre,337,0,0,30,,,30.2,75.0,73.0,78.5,50,64,43.22,22,🟢 Surperforme BTC,False,False,,0,,,,64,0,,,245475839,883713022,2777777777.7778,10000000000.0,,27.8,,,,15,🔥 Fort
SFPUSDT,SFP,Mid,218,0.2679,143868.2141,2.565,62.32744568878055,0.0009964744587972075,0.23119399999999996,0.26475799999999977,0.5364775045464396,0.33245815556284875,0.12143091565474247,0.8768153334455894,0.507617078719733,0.21068888888888881,0.27097222222222217,uptrend,1,0,haussier,365,0,0,30,,,31.0,66.0,83.5,47.0,53.1,64,40.95,22,🟢 Surperforme BTC,False,False,,0,,,,64,0,,,134140251,134140251,500000000.0,500000000.0,500000000.0,100.0,,,,11,🔥 Fort
IDUSDT,ID,Speculative,,0.0326,798894.9687,3.492,60.53672268368507,0.00048191394971486924,0.030702000000000004,0.03463499999999999,0.5991651625630308,0.4039900249376558,0.21822541966426867,0.6775310902960242,0.34217051981664864,0.026519444444444443,0.039733333333333336,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,17.0,66.0,83.5,57.5,53.1,64,32.27,22,🟢 Surperforme BTC,False,False,,0,,,,64,0,,,,,,,,,,,,14,🔥 Fort
AVGOBUSDT,AVGOB,Speculative,,367.47,640307.73189,3.99,38.520108366749355,-4.090510242507721,,,0.45069954378767885,0.1649710658950905,0.14271047227926084,2.407255071541447,,362.61941176470583,424.85941176470584,,0,0,neutre,44,0,0,30,,,8.2,63.0,85.5,57.5,50,64,25.87,22,🟢 Surperforme BTC,False,False,,0,,,,64,1,,,,,,,,,,,,0,
WCTUSDT,WCT,Speculative,906,0.03879,450165.951517,2.592,55.02836773261233,0.0005375347124005226,0.0385596,0.052326799999999986,0.5777858889698273,0.40775662693470915,0.3104429816758584,0.5921744494559699,0.5465981498546614,0.03512527777777778,0.05035972222222222,support_bounce,1,0,haussier,365,0,0,30,,,17.0,66.0,79.0,47.0,56.5,64,31.37,22,🟢 Surperforme BTC,False,False,,0,,,,64,2,,Volume ×0.6 (épuisement),17526798,38784022,451907687.0,1000000000.0,1000000000.0,45.2,,,,14,🔥 Fort
SHELLUSDT,SHELL,Speculative,,0.0225,437902.67183,-0.442,58.3860946488261,0.0001875676143885134,0.020276000000000002,0.02765399999999999,0.6907921462712666,0.4384858044164038,0.2902208201892745,1.1952602503478893,0.486003399558928,0.01870833333333333,0.027916666666666663,doji_4h,0,0,neutre,365,0,0,30,,,17.0,75.0,73.0,47.0,50,64,31.7,22,🟢 Surperforme BTC,False,False,,0,,,,64,0,,,,,,,,,,,,13,🔥 Fort
1000CHEEMSUSDT,1000CHEEMS,Speculative,,0.000553,340667.326487,1.654,61.75690364108291,3.8593828606062434e-06,0.00049196,0.0005193450000000003,0.5822271485350293,0.3085271317829457,0.14108527131782936,0.5433914264990519,0.5104469458287522,0.0004598611111111112,0.000585138888888889,uptrend,1,0,haussier,365,0,0,30,,,17.0,66.0,83.5,47.0,53.1,64,31.43,22,🟢 Surperforme BTC,False,False,,0,,,,64,2,,Volume ×0.5 (épuisement),,,,,,,,,,12,🔥 Fort
MAGICUSDT,MAGIC,Speculative,965,0.0461,283670.28561,1.096,61.859053121666996,0.0005047508035806465,0.042291999999999996,0.05499850000000001,0.5372678928990616,0.33106960950764014,0.21561969439728357,0.916713885240265,0.5589653750054152,0.04028888888888885,0.05121111111111111,uptrend,1,0,haussier,365,0,0,30,,,17.0,66.0,83.5,47.0,53.1,64,31.43,22,🟢 Surperforme BTC,False,False,,0,,,,64,0,,,15556943,16043046,337152162.13767445,347687042.9717532,347714007.0,97.0,,,,12,🔥 Fort
INITUSDT,INIT,Speculative,,0.05467,255805.346416,2.455,54.328369129039096,0.00024329502464044884,0.0530362,0.07217405000000002,0.455659493765624,0.3508771929824562,0.26113360323886636,0.8722864427393379,0.5404964283466804,0.050219444444444435,0.06399611111111113,uptrend,1,0,haussier,365,0,0,30,,,17.0,66.0,83.5,47.0,53.1,64,31.43,22,🟢 Surperforme BTC,False,False,,0,,,,64,0,,,,,,,,,,,,15,🔥 Fort
